                 species,common_name,length,weight,fullness,weight_stomach_full,               prey_name,year,station,  lat,    lon,habitat
   Theragra_chalcogramma,     Walleye_pollock,264,136,50,2.25,     Copepod;Lg.(>2.5mm),2002,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,264,136,50,2.25,             Euphausiids,2002,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,260,121,50,1.25,     Amphipods;Hyperiids,2002,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,260,121,50,1.25,     Copepod;Lg.(>2.5mm),2002,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,260,121,50,1.25,             Euphausiids,2002,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,277,148,25,1.2,     Copepod;Lg.(>2.5mm),2002,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,277,148,25,1.2,            Fish;Unknown,2002,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,254,135,50,1.55,     Copepod;Lg.(>2.5mm),2002,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,254,135,50,1.55,             Euphausiids,2002,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,254,135,50,1.55,            Fish;Unknown,2002,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,383,480,0,4.4,                   Empty,2002,    UCA,58.08,-135, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,320,423,75,8,    Fish;Unident._Larvae,2002,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,545,1100,110,14,     Amphipods;Hyperiids,2002,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,545,1100,110,14,             Euphausiids,2002,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,545,1100,110,14,                  Shrimp,2002,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,476,460,75,7,     Amphipods;Hyperiids,2002,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,476,460,75,7,            Oikopleurans,2002,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,476,460,75,7,              Zoeae;Crab,2002,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,484,740,75,9.5,     Amphipods;Hyperiids,2002,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,484,740,75,9.5,            Oikopleurans,2002,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,484,740,75,9.5,              Zoeae;Crab,2002,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,475,650,75,7,     Amphipods;Hyperiids,2002,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,475,650,75,7,             Euphausiids,2002,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,475,650,75,7,              Zoeae;Crab,2002,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,495,750,75,8.5,     Amphipods;Hyperiids,2002,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,495,750,75,8.5,            Oikopleurans,2002,    UCB,58.1,-135.02, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,378,745,75,16,     Amphipods;Hyperiids,2002,    UCB,58.1,-135.02, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,378,745,75,16,    Fish;Unident._Larvae,2002,    UCB,58.1,-135.02, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,352,597,75,13.5,    Fish;Unident._Larvae,2002,    UCB,58.1,-135.02, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,352,597,75,13.5,              Zoeae;Crab,2002,    UCB,58.1,-135.02, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,274,255,75,5.8,    Fish;Unident._Larvae,2002,    UCC,58.13,-135.07, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,379,700,10,8,                   Other,2002,    UCC,58.13,-135.07, Strait
   Theragra_chalcogramma,     Walleye_pollock,587,970,100,9.6,     Amphipods;Hyperiids,2002,    UCC,58.13,-135.07, Strait
   Theragra_chalcogramma,     Walleye_pollock,587,970,100,9.6,     Copepod;Lg.(>2.5mm),2002,    UCC,58.13,-135.07, Strait
   Theragra_chalcogramma,     Walleye_pollock,235,80,0,0.6,                   Empty,2002,    UCC,58.13,-135.07, Strait
   Theragra_chalcogramma,     Walleye_pollock,512,700,75,13,     Amphipods;Hyperiids,2002,    UCC,58.13,-135.07, Strait
   Theragra_chalcogramma,     Walleye_pollock,512,700,75,13,             Euphausiids,2002,    UCC,58.13,-135.07, Strait
   Theragra_chalcogramma,     Walleye_pollock,    nd,880,25,7.6,     Amphipods;Hyperiids,2002,    UCD,58.16,-135.04, Strait
   Theragra_chalcogramma,     Walleye_pollock,    nd,880,25,7.6,                   Other,2002,    UCD,58.16,-135.04, Strait
   Theragra_chalcogramma,     Walleye_pollock,    nd,555,25,5.1,     Amphipods;Hyperiids,2002,    UCD,58.16,-135.04, Strait
   Theragra_chalcogramma,     Walleye_pollock,    nd,700,0,4.5,                   Empty,2002,    UCD,58.16,-135.04, Strait
   Theragra_chalcogramma,     Walleye_pollock,506,830,10,6.5,     Amphipods;Hyperiids,2002,    UCD,58.16,-135.04, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,377,690,100,16.7,            Fish;Unknown,2002,    UCD,58.16,-135.04, Strait
   Theragra_chalcogramma,     Walleye_pollock,503,850,75,8.7,     Amphipods;Hyperiids,2002,    UCD,58.16,-135.04, Strait
   Theragra_chalcogramma,     Walleye_pollock,503,850,75,8.7,            Oikopleurans,2002,    UCD,58.16,-135.04, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,272,230,100,6.4,            Fish;Unknown,2002,    UCD,58.16,-135.04, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,332,480,50,9.8,            Fish;Unknown,2002,    UCD,58.16,-135.04, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,282,295,75,6.2,            Fish;Unknown,2002,    UCD,58.16,-135.04, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,417,890,100,27.3,             Cephalopods,2002,    UCD,58.16,-135.04, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,566,2450,110,155,            Fish;Herring,2002,    IPA,58.34,-137.12,Coastal
   Theragra_chalcogramma,     Walleye_pollock,480,700,0,6.6,                   Empty,2002,    IPA,58.34,-137.12,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,490,1100,0,11.5,                   Empty,2002,    IPB,58.21,-137.28,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,515,1800,0,16.5,                   Empty,2002,    IPB,58.21,-137.28,Coastal
       Squalus_acanthias,       Spiny_dogfish,770,2600,75,190,                 Jellies,2002,    IPC,58.09,-137.45,Coastal
       Oncorhynchus_keta,          Chum_Adult,625,2600,0,58,                   Empty,2002,    IPC,58.09,-137.45,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,502,1600,50,15,    Fish;Unident._Larvae,2002,    IPD,57.89,-137.71,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,502,1300,0,21,                   Empty,2002,    IPD,57.89,-137.71,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,490,1250,75,21.5,              Zoeae;Crab,2002,    ISA,58.22,-135.53, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,542,1600,75,24,     Amphipods;Hyperiids,2002,    ISA,58.22,-135.53, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,542,1600,75,24,              Zoeae;Crab,2002,    ISA,58.22,-135.53, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,505,1450,75,21.5,     Amphipods;Hyperiids,2002,    ISB,58.24,-135.49, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,505,1450,75,21.5,              Zoeae;Crab,2002,    ISB,58.24,-135.49, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,462,1000,75,15,              Zoeae;Crab,2002,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,393,700,10,14,            Fish;Unknown,2002,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,424,800,0,11,                   Empty,2002,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,350,220,75,3.3,     Amphipods;Hyperiids,2002,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,350,220,75,3.3,           Crab_Megalops,2002,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,350,220,75,3.3,              Zoeae;Crab,2002,    ISB,58.24,-135.49, Strait
    Oncorhynchus_kisutch,          Coho_Adult,616,2700,0,27,                   Empty,2002,    ISC,58.25,-135.44, Strait
    Oncorhynchus_kisutch,          Coho_Adult,688,3550,110,100,    Fish;Walleye_pollock,2002,    ISC,58.25,-135.44, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,378,700,0,12,                   Empty,2002,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,525,850,20,9,     Amphipods;Hyperiids,2002,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,525,850,20,9,              Zoeae;Crab,2002,    ISC,58.25,-135.44, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,505,1400,75,21,     Amphipods;Hyperiids,2002,    ISC,58.25,-135.44, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,505,1400,75,21,             Euphausiids,2002,    ISC,58.25,-135.44, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,505,1400,75,21,            Fish;Unknown,2002,    ISC,58.25,-135.44, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,505,1400,75,21,              Zoeae;Crab,2002,    ISC,58.25,-135.44, Strait
    Oncorhynchus_kisutch,          Coho_Adult,645,3200,110,120,            Fish;Unknown,2002,    ISD,58.27,-135.4, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,645,3700,50,72.5,            Fish;Unknown,2002,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,605,1250,110,16.25,           Crab_Megalops,2002,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,605,1250,110,16.25,              Zoeae;Crab,2002,    UCA,58.08,-135, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,528,2050,75,25.25,     Amphipods;Hyperiids,2002,    UCA,58.08,-135, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,528,2050,75,25.25,           Crab_Megalops,2002,    UCA,58.08,-135, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,528,2050,75,25.25,             Euphausiids,2002,    UCA,58.08,-135, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,528,2050,75,25.25,              Zoeae;Crab,2002,    UCA,58.08,-135, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,480,1350,75,30.75,     Amphipods;Hyperiids,2002,    UCA,58.08,-135, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,480,1350,75,30.75,           Crab_Megalops,2002,    UCA,58.08,-135, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,480,1350,75,30.75,             Euphausiids,2002,    UCA,58.08,-135, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,480,1350,75,30.75,              Zoeae;Crab,2002,    UCA,58.08,-135, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,344,530,75,15.5,             Euphausiids,2002,    UCA,58.08,-135, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,344,530,75,15.5,            Fish;Unknown,2002,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,513,890,100,16.75,             Euphausiids,2002,    UCB,58.1,-135.02, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,650,370,75,16.75,             Euphausiids,2002,    UCB,58.1,-135.02, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,650,370,75,16.75,    Fish;Walleye_pollock,2002,    UCB,58.1,-135.02, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,468,1220,75,13,     Amphipods;Hyperiids,2002,    UCB,58.1,-135.02, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,468,1220,75,13,             Euphausiids,2002,    UCB,58.1,-135.02, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,468,1220,75,13,              Zoeae;Crab,2002,    UCB,58.1,-135.02, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,492,1500,110,21.25,     Amphipods;Hyperiids,2002,    UCC,58.13,-135.07, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,492,1500,110,21.25,           Crab_Megalops,2002,    UCC,58.13,-135.07, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,492,1500,110,21.25,    Fish;Unident._Larvae,2002,    UCC,58.13,-135.07, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,492,1500,110,21.25,              Zoeae;Crab,2002,    UCC,58.13,-135.07, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,344,560,75,11.5,     Amphipods;Hyperiids,2002,    UCC,58.13,-135.07, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,344,560,75,11.5,           Crab_Megalops,2002,    UCC,58.13,-135.07, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,344,560,75,11.5,                   Other,2002,    UCC,58.13,-135.07, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,344,560,75,11.5,              Zoeae;Crab,2002,    UCC,58.13,-135.07, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,344,470,50,8,             Euphausiids,2002,    UCC,58.13,-135.07, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,344,470,50,8,    Fish;Unident._Larvae,2002,    UCC,58.13,-135.07, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,418,820,50,14.25,              Zoeae;Crab,2002,    UCD,58.16,-135.04, Strait
      Oncorhynchus_nerka,     Sockeye_1_Ocean,335,450,0,4,                   Empty,2002,    UCD,58.16,-135.04, Strait
    Oncorhynchus_kisutch,          Coho_Adult,638,3400,110,111.1,        Fish;Juv._Salmon,2002,    IPA,58.34,-137.12,Coastal
    Oncorhynchus_kisutch,          Coho_Adult,638,3400,110,111.1,            Fish;Unknown,2002,    IPA,58.34,-137.12,Coastal
    Oncorhynchus_kisutch,          Coho_Adult,656,3300,100,120,        Fish;Juv._Salmon,2002,    IPA,58.34,-137.12,Coastal
      Anoplopoma_fimbria,    Sablefish_1ocean,338,510,110,22,        Fish;Juv._Salmon,2002,    IPA,58.34,-137.12,Coastal
      Anoplopoma_fimbria,    Sablefish_1ocean,394,580,110,44,        Fish;Juv._Salmon,2002,    IPA,58.34,-137.12,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,450,995,75,9.35,     Amphipods;Hyperiids,2002,    ISA,58.22,-135.53, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,450,995,75,9.35,           Crab_Megalops,2002,    ISA,58.22,-135.53, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,450,995,75,9.35,             Euphausiids,2002,    ISA,58.22,-135.53, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,450,995,75,9.35,    Fish;Unident._Larvae,2002,    ISA,58.22,-135.53, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,450,995,75,9.35,              Zoeae;Crab,2002,    ISA,58.22,-135.53, Strait
   Theragra_chalcogramma,     Walleye_pollock,405,550,10,5.3,             Euphausiids,2002,    ISA,58.22,-135.53, Strait
   Theragra_chalcogramma,     Walleye_pollock,280,150,10,1.4,             Euphausiids,2002,    ISA,58.22,-135.53, Strait
    Oncorhynchus_kisutch,          Coho_Adult,467,1150,0,6.7,                   Empty,2002,    ISA,58.22,-135.53, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,530,1850,0,22,                   Empty,2002,    ISA,58.22,-135.53, Strait
    Oncorhynchus_kisutch,          Coho_Adult,685,4100,110,105,    Fish;Walleye_pollock,2002,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,325,350,100,4.2,                   Other,2002,    ISB,58.24,-135.49, Strait
       Oncorhynchus_keta,          Chum_Adult,658,3330,0,30,                   Empty,2002,    ISB,58.24,-135.49, Strait
    Oncorhynchus_kisutch,          Coho_Adult,693,3850,25,22.5,            Fish;Unknown,2002,    ISB,58.24,-135.49, Strait
    Oncorhynchus_kisutch,          Coho_Adult,650,3400,25,29,             Euphausiids,2002,    ISB,58.24,-135.49, Strait
    Oncorhynchus_kisutch,          Coho_Adult,650,3400,25,29,            Fish;Unknown,2002,    ISB,58.24,-135.49, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,405,600,0,6.4,                   Empty,2002,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,450,1100,0,13.8,                   Empty,2002,    ISC,58.25,-135.44, Strait
    Oncorhynchus_kisutch,          Coho_Adult,385,750,75,10.2,             Euphausiids,2002,    ISC,58.25,-135.44, Strait
    Oncorhynchus_kisutch,          Coho_Adult,385,750,75,10.2,                   Other,2002,    ISC,58.25,-135.44, Strait
    Oncorhynchus_kisutch,          Coho_Adult,620,3100,100,135,            Fish;Unknown,2002,    ISC,58.25,-135.44, Strait
    Oncorhynchus_kisutch,          Coho_Adult,717,4950,110,215,            Fish;Unknown,2002,    ISC,58.25,-135.44, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,495,1550,0,11.8,                   Empty,2002,    ISD,58.27,-135.4, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,392,750,0,12.2,                   Empty,2002,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,530,1050,75,13.2,            Fish;Unknown,2002,    UCA,58.08,-135, Strait
    Oncorhynchus_kisutch,          Coho_Adult,617,2950,100,115,            Fish;Herring,2002,    UCA,58.08,-135, Strait
    Oncorhynchus_kisutch,          Coho_Adult,617,2950,100,115,        Fish;Juv._Salmon,2002,    UCA,58.08,-135, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,425,1050,110,32,             Cephalopods,2002,    UCB,58.1,-135.02, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,425,1050,110,32,             Euphausiids,2002,    UCB,58.1,-135.02, Strait
    Oncorhynchus_kisutch,          Coho_Adult,625,2850,75,26,                   Other,2002,    UCC,58.13,-135.07, Strait
    Oncorhynchus_kisutch,          Coho_Adult,552,1980,0,14.5,                   Empty,2002,    UCD,58.16,-135.04, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,445,1190,0,19,                   Empty,2002,    UCD,58.16,-135.04, Strait
     Gadus_macrocephalus,                Pcod,312,270,30,3.5,     Copepod;Lg.(>2.5mm),2003,    ISB,58.24,-135.49, Strait
     Gadus_macrocephalus,                Pcod,310,175,10,2.4,     Copepod;Lg.(>2.5mm),2003,    ISB,58.24,-135.49, Strait
     Gadus_macrocephalus,                Pcod,310,175,10,2.4,               Pteropods,2003,    ISB,58.24,-135.49, Strait
     Gadus_macrocephalus,                Pcod,331,310,50,4.1,     Copepod;Lg.(>2.5mm),2003,    ISB,58.24,-135.49, Strait
     Gadus_macrocephalus,                Pcod,305,230,10,2.6,     Copepod;Lg.(>2.5mm),2003,    ISB,58.24,-135.49, Strait
     Gadus_macrocephalus,                Pcod,305,230,10,2.6,                   Other,2003,    ISB,58.24,-135.49, Strait
     Gadus_macrocephalus,                Pcod,290,195,40,2.5,     Copepod;Lg.(>2.5mm),2003,    ISB,58.24,-135.49, Strait
     Gadus_macrocephalus,                Pcod,338,275,0,3.3,                   Empty,2003,    ISB,58.24,-135.49, Strait
     Gadus_macrocephalus,                Pcod,302,245,50,3.4,     Copepod;Lg.(>2.5mm),2003,    ISB,58.24,-135.49, Strait
     Gadus_macrocephalus,                Pcod,302,245,50,3.4,               Pteropods,2003,    ISB,58.24,-135.49, Strait
     Gadus_macrocephalus,                Pcod,284,130,0,1.5,                   Empty,2003,    ISB,58.24,-135.49, Strait
     Gadus_macrocephalus,                Pcod,305,235,40,3.4,     Copepod;Lg.(>2.5mm),2003,    ISB,58.24,-135.49, Strait
     Gadus_macrocephalus,                Pcod,305,235,40,3.4,               Pteropods,2003,    ISB,58.24,-135.49, Strait
     Gadus_macrocephalus,                Pcod,310,225,75,6.5,     Copepod;Lg.(>2.5mm),2003,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,300,345,50,5.5,    Fish;Unident._Larvae,2003,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,312,420,50,8.5,             Euphausiids,2003,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,312,420,50,8.5,    Fish;Unident._Larvae,2003,    ISB,58.24,-135.49, Strait
       Oncorhynchus_keta,          Chum_Adult,605,2500,20,55,                   Other,2003,    ISC,58.25,-135.44, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,345,550,50,10,             Cephalopods,2003,    ISD,58.27,-135.4, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,345,550,50,10,    Fish;Unident._Larvae,2003,    ISD,58.27,-135.4, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,345,550,50,10,              Zoeae;Crab,2003,    ISD,58.27,-135.4, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,305,380,75,8.5,    Fish;Unident._Larvae,2003,    ISD,58.27,-135.4, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,299,350,75,11.75,    Fish;Unident._Larvae,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,297,170,0,1.7,                   Empty,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,260,105,0,1.1,                   Empty,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,290,190,5,1.7,     Copepod;Lg.(>2.5mm),2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,290,190,5,1.7,             Euphausiids,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,303,200,20,2.3,     Copepod;Lg.(>2.5mm),2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,303,200,20,2.3,             Euphausiids,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,315,240,20,2.6,     Copepod;Lg.(>2.5mm),2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,315,240,20,2.6,             Euphausiids,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,315,240,20,2.6,                   Other,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,315,240,20,2.6,                  Shrimp,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,352,320,5,3.8,                   Other,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,325,260,20,3.2,     Amphipods;Hyperiids,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,325,260,20,3.2,     Copepod;Lg.(>2.5mm),2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,325,260,20,3.2,                   Other,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,298,190,25,2,     Copepod;Lg.(>2.5mm),2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,298,190,25,2,             Euphausiids,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,310,230,75,3.3,     Copepod;Lg.(>2.5mm),2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,310,230,75,3.3,             Euphausiids,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,310,230,75,3.3,               Pteropods,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,304,210,20,2.3,     Copepod;Sm.(<2.5mm),2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,304,210,20,2.3,             Euphausiids,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,314,250,40,3.3,     Copepod;Lg.(>2.5mm),2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,314,250,40,3.3,             Euphausiids,2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,318,230,20,2.7,     Copepod;Lg.(>2.5mm),2003,    ISD,58.27,-135.4, Strait
   Theragra_chalcogramma,     Walleye_pollock,318,230,20,2.7,             Euphausiids,2003,    ISD,58.27,-135.4, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,437,1100,100,29,            Fish;Capelin,2003,    ISD,58.27,-135.4, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,437,1100,100,29,        Fish;Lanternfish,2003,    ISD,58.27,-135.4, Strait
       Oncorhynchus_keta,          Chum_Adult,655,3200,100,83,                 Jellies,2003,    ISD,58.27,-135.4, Strait
       Oncorhynchus_keta,          Chum_Adult,655,3200,100,83,              Zoeae;Crab,2003,    ISD,58.27,-135.4, Strait
      Oncorhynchus_nerka,       Sockeye_Adult,669,2500,1,20,             Euphausiids,2003,    ISD,58.27,-135.4, Strait
       Squalus_acanthias,       Spiny_dogfish,655,1400,0,45,                   Empty,2003,    IPB,58.21,-137.28,Coastal
       Squalus_acanthias,       Spiny_dogfish,688,1700,1,70,    Fish;Unident._Larvae,2003,    IPB,58.21,-137.28,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,545,1950,0,32,                   Empty,2003,    IPB,58.21,-137.28,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,545,1850,75,45,           Crab_Megalops,2003,    IPB,58.21,-137.28,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,545,1850,75,45,    Fish;Unident._Larvae,2003,    IPB,58.21,-137.28,Coastal
Oncorhynchus_tshawytscha,        Chinook_Imm.,267,215,0,4.3,                   Empty,2003,    ISA,58.22,-135.53, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,546,1900,1,24,    Fish;Unident._Larvae,2003,    ISA,58.22,-135.53, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,546,1900,1,24,                   Other,2003,    ISA,58.22,-135.53, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,292,350,75,7,           Crab_Megalops,2003,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,292,350,75,7,    Fish;Unident._Larvae,2003,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,295,205,10,2,     Copepod;Lg.(>2.5mm),2003,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,295,205,10,2,               Pteropods,2003,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,295,205,10,2,                  Shrimp,2003,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,322,260,50,4,     Copepod;Lg.(>2.5mm),2003,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,353,335,50,5,     Copepod;Lg.(>2.5mm),2003,    ISB,58.24,-135.49, Strait
